text,sentence,document_id,true_label,pred_label,anomaly_score,category
vystoupily,[Context Not Available],gold_doc_0059,0,0,-5.07150405953746,TN
zabránění,[Context Not Available],gold_doc_0334,0,0,-5.071611119969901,TN
zjeména,[Context Not Available],gold_doc_0044,0,0,-5.080930886704273,TN
úroková,[Context Not Available],gold_doc_0169,0,0,-5.104704557894443,TN
ledovců,[Context Not Available],gold_doc_0361,0,0,-5.135043312546458,TN
Hledání,[Context Not Available],gold_doc_0072,0,0,-5.142905897845743,TN
normami,[Context Not Available],gold_doc_0287,0,0,-5.174638666446214,TN
Investice,[Context Not Available],gold_doc_0165,0,0,-5.179408039589497,TN
2030,[Context Not Available],gold_doc_0246,0,0,-5.230714217977841,TN
zničující,[Context Not Available],gold_doc_0042,0,0,-5.251222442380886,TN
žalostné,[Context Not Available],gold_doc_0003,1,0,-5.27610669873971,FN
normami,[Context Not Available],gold_doc_0287,0,0,-5.285377011107819,TN
Tempo,[Context Not Available],gold_doc_0003,0,0,-5.332538868958203,TN
Vítězném,[Context Not Available],gold_doc_0512,0,0,-5.357362515510999,TN
extrémního,[Context Not Available],gold_doc_0244,0,0,-5.366450117737095,TN
ústupek,[Context Not Available],gold_doc_0041,0,0,-5.366762210441983,TN
žalostné,[Context Not Available],gold_doc_0044,1,0,-5.368187279982834,FN
zbabělý,[Context Not Available],gold_doc_0041,1,0,-5.387732299325087,FN
vlka,[Context Not Available],gold_doc_0305,0,0,-5.394094269405798,TN
pomalému,[Context Not Available],gold_doc_0317,0,0,-5.445146880815969,TN
prodloužilo,[Context Not Available],gold_doc_0216,0,0,-5.4939014993647675,TN
nazvala,[Context Not Available],gold_doc_0320,0,0,-5.504237943810928,TN
spoluobčanům,[Context Not Available],gold_doc_0085,0,0,-5.5456639290439185,TN
Majerové,[Context Not Available],gold_doc_0143,0,0,-5.548122025981812,TN
opakovaných,[Context Not Available],gold_doc_0244,0,0,-5.571276024258417,TN
označena,[Context Not Available],gold_doc_0230,0,0,-5.598756576291443,TN
podivných,[Context Not Available],gold_doc_0106,0,0,-5.612940242529511,TN
Studie,[Context Not Available],gold_doc_0192,0,0,-5.619397558103792,TN
překupníků,[Context Not Available],gold_doc_0276,0,0,-5.621797981635879,TN
reaktorů,[Context Not Available],gold_doc_0205,0,0,-5.631380103702725,TN
Podpora,[Context Not Available],gold_doc_0217,0,0,-5.632143093862993,TN
zbrojovka,[Context Not Available],gold_doc_0435,0,0,-5.684007877320305,TN
nižšími,[Context Not Available],gold_doc_0166,0,0,-5.6843926485625715,TN
teologie,[Context Not Available],gold_doc_0228,0,0,-5.693537364335555,TN
Schválení,[Context Not Available],gold_doc_0168,0,0,-5.745902997971164,TN
neshodují,[Context Not Available],gold_doc_0091,0,0,-5.7479389960757885,TN
omlouvala,[Context Not Available],gold_doc_0085,0,0,-5.75708857008793,TN
narušuje,[Context Not Available],gold_doc_0041,0,0,-5.757975189128082,TN
Školy,[Context Not Available],gold_doc_0424,0,0,-5.761600582449468,TN
pavoučí,[Context Not Available],gold_doc_0244,0,0,-5.776375166776525,TN
povolalo,[Context Not Available],gold_doc_0475,0,0,-5.803247892480513,TN
Kolej,[Context Not Available],gold_doc_0228,0,0,-5.8044968603829545,TN
megaměsto,[Context Not Available],gold_doc_0244,1,0,-5.826660670450927,FN
Komisař,[Context Not Available],gold_doc_0071,0,0,-5.845510836647634,TN
rituálů,[Context Not Available],gold_doc_0106,0,0,-5.849904359484739,TN
nechvalně,[Context Not Available],gold_doc_0517,0,0,-5.86060505976122,TN
neskutečné,[Context Not Available],gold_doc_0139,1,0,-5.906751072599739,FN
Nepomucenum,[Context Not Available],gold_doc_0228,0,0,-5.913907132869973,TN
zločinecká,[Context Not Available],gold_doc_0230,0,0,-5.929508839651618,TN
nižšími,[Context Not Available],gold_doc_0287,0,0,-5.9309863163527226,TN
zaplnili,[Context Not Available],gold_doc_0502,0,0,-5.932352605418792,TN
dozorových,[Context Not Available],gold_doc_0011,0,0,-5.948623386280289,TN
pozastavit,[Context Not Available],gold_doc_0281,0,0,-5.980757908441419,TN
přelomových,[Context Not Available],gold_doc_0281,0,0,-5.994912192091867,TN
zbabělé,[Context Not Available],gold_doc_0138,1,0,-6.009134871781818,FN
znevýhodněné,[Context Not Available],gold_doc_0304,0,0,-6.044453761918092,TN
ostravsku,[Context Not Available],gold_doc_0495,0,0,-6.048772942319943,TN
Úroveň,[Context Not Available],gold_doc_0010,0,0,-6.08016539911258,TN
nedořešená,[Context Not Available],gold_doc_0084,0,0,-6.159979055329558,TN
poslaneckými,[Context Not Available],gold_doc_0045,0,0,-6.1872477883043615,TN
zakázaném,[Context Not Available],gold_doc_0388,0,0,-6.188616750293406,TN
raného,[Context Not Available],gold_doc_0121,0,0,-6.204258305154276,TN
patetických,[Context Not Available],gold_doc_0078,1,0,-6.216620501002716,FN
výsadba,[Context Not Available],gold_doc_0427,0,0,-6.248962577587193,TN
Protestující,[Context Not Available],gold_doc_0502,0,0,-6.2525123553455515,TN
digitalizace,[Context Not Available],gold_doc_0370,0,0,-6.276195650404269,TN
zvýšena,[Context Not Available],gold_doc_0169,0,0,-6.305698792748757,TN
testovala,[Context Not Available],gold_doc_0392,0,0,-6.346689836767453,TN
Administrativní,[Context Not Available],gold_doc_0216,0,0,-6.346847264403635,TN
posíleny,[Context Not Available],gold_doc_0517,0,0,-6.366777133232219,TN
uvolnilo,[Context Not Available],gold_doc_0276,0,0,-6.385854063059192,TN
otřesná,[Context Not Available],gold_doc_0010,1,0,-6.3867209953753274,FN
vakcinace,[Context Not Available],gold_doc_0044,0,0,-6.39259336905527,TN
Kontrola,[Context Not Available],gold_doc_0283,0,0,-6.40632562092771,TN
nearshoring,[Context Not Available],gold_doc_0334,1,0,-6.495469655474217,FN
zproštěn,[Context Not Available],gold_doc_0405,0,0,-6.508916225054577,TN
Produktivita,[Context Not Available],gold_doc_0215,0,0,-6.510571535039183,TN
Hodnota,[Context Not Available],gold_doc_0155,0,0,-6.525819299123185,TN
Nález,[Context Not Available],gold_doc_0415,0,0,-6.530528281183159,TN
Investor,[Context Not Available],gold_doc_0313,0,0,-6.550691568848059,TN
vakcín,[Context Not Available],gold_doc_0168,0,0,-6.556374852394519,TN
tlačenici,[Context Not Available],gold_doc_0077,1,0,-6.567244483793395,FN
emisními,[Context Not Available],gold_doc_0166,0,0,-6.600318915076244,TN
přetížené,[Context Not Available],gold_doc_0031,0,0,-6.604167285558233,TN
opilých,[Context Not Available],gold_doc_0464,0,0,-6.6364514364870715,TN
poničili,[Context Not Available],gold_doc_0276,0,0,-6.686379786661796,TN
Kritizované,[Context Not Available],gold_doc_0073,0,0,-6.698053778098142,TN
emisními,[Context Not Available],gold_doc_0287,0,0,-6.699077792710334,TN
konsolidace,[Context Not Available],gold_doc_0088,1,0,-6.699696759397,FN
testovala,[Context Not Available],gold_doc_0192,0,0,-6.759040116164243,TN
tabletů,[Context Not Available],gold_doc_0424,0,0,-6.800144164600077,TN
shoršuje,[Context Not Available],gold_doc_0329,0,0,-6.817895350432423,TN
Produktivita,[Context Not Available],gold_doc_0007,0,0,-6.853736762219349,TN
jedninou,[Context Not Available],gold_doc_0334,0,0,-6.924873778638904,TN
zjištěn,[Context Not Available],gold_doc_0091,0,0,-7.0617083298960495,TN
artefaktů,[Context Not Available],gold_doc_0121,0,0,-7.077791581029125,TN
Opozice,[Context Not Available],gold_doc_0320,0,0,-7.127939027666812,TN
pilotním,[Context Not Available],gold_doc_0201,0,0,-7.129377006798009,TN
zásahové,[Context Not Available],gold_doc_0385,0,0,-7.180329965017457,TN
Naštval,[Context Not Available],gold_doc_0280,0,0,-7.195944541457969,TN
bikesharing,[Context Not Available],gold_doc_0056,1,0,-7.217978656000206,FN
Sherwoodu,[Context Not Available],gold_doc_0517,1,0,-7.2579938363835055,FN
inkongruence,[Context Not Available],gold_doc_0091,1,0,-7.277914468566436,FN
těžkooděnce,[Context Not Available],gold_doc_0475,1,0,-7.295321919977511,FN
zkoumali,[Context Not Available],gold_doc_0244,0,0,-7.301350890117092,TN
Obžalovaný,[Context Not Available],gold_doc_0405,0,0,-7.578791902021322,TN
podnikají,[Context Not Available],gold_doc_0122,0,0,-7.638324798846696,TN
nízkopříjmové,[Context Not Available],gold_doc_0491,0,0,-7.639681127524568,TN
Naprosté,[Context Not Available],gold_doc_0011,1,0,-7.761040367706691,FN
Poškození,[Context Not Available],gold_doc_0042,0,0,-7.796497944711199,TN
Jmenovací,[Context Not Available],gold_doc_0440,0,0,-7.812047545312389,TN
koronavirovému,[Context Not Available],gold_doc_0168,0,0,-7.816952325131197,TN
Macinka,[Context Not Available],gold_doc_0143,0,0,-7.872259131366725,TN
energochudobou,[Context Not Available],gold_doc_0329,1,0,-7.937679186682935,FN
opožděné,[Context Not Available],gold_doc_0011,0,0,-7.956375443375052,TN
microtargetingu,[Context Not Available],gold_doc_0327,1,0,-8.097377294142788,FN
pendlerů,[Context Not Available],gold_doc_0084,1,0,-8.437499935984455,FN
predátorem,[Context Not Available],gold_doc_0305,0,0,-8.497383622522896,TN
